,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,색상,재질,인테리어
119,171,184670,"남원공방 6폭 죽절 추사 산수화 병풍 + 커버 랜덤발송 + 바닦 고정고무, 1세트",125580,2039519829,True,0,5.0,3.0,False,남원은행공방,0,3.0,NULL,NULL,NULL
120,172,184670,"남원목기공예사 미니멀 추사 사군자 비단 병풍, 1세트",140000,1703892776,True,26,4.0,7.0,False,남원목기,0,7.0,NULL,NULL,NULL
121,173,184670,"틴우드 가벽 스트라이프 철제 파티션, 스트라이프 W600 블랙:H2200",94900,4315778082,False,36,5.0,7.0,False,레트로하우스,"10,000",7.0,NULL,NULL,NULL
122,174,184670,"레트로하우스 틴우드 아쿠아유리 철제파티션 800 (하프), 블랙",64000,1383309507,False,60,4.5,3.0,False,레트로하우스,착불배송,3.0,NULL,NULL,NULL
123,176,184670,"He 스크린병원용 방염 일반 9종 파티션 요양병원 환자 보건실 학교 진찰 의자 가림막 칸막이 커튼 커텐 이동식, 스카이블루(140cm)일반커튼 1단",109390,229538005,False,0,5.0,1.0,False,,0,,NULL,NULL,NULL
124,177,184670,"가구야히메 공간분리 소나무 원목 갤러리 파티션 가림막 가리개, 내추럴 2단",72000,1183014188,False,18,4.5,9.0,False,가구야히메,"6,600",6.0,베이지,원목,내추럴
125,180,184670,"[까사라움] 갤러리 원목 2단 접이식 인테리어 낮은 파티션 내추럴, 상세 설명 참조",70300,1523896027,False,5,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
126,181,184670,"배너핏 아크릴 가림막 보드판 대형 받침대 - D타입, D (5T) 대형받침대",3000,4940475363,False,40,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
127,182,184670,"[엘린까사] 미들 철재/철제 파티션 3color (1200X1200), 타공_블랙",85000,2019764608,False,44,3.5,3.0,False,엘린까사,착불배송,3.0,NULL,NULL,NULL
128,183,184670,"베스트리빙 NA 파인 4단 파티션 NY-10115-4, 내츄럴",103910,1609282760,True,0,4.5,3.0,False,베스트리빙,0,2.0,NULL,NULL,NULL
129,185,184670,"틴우드 가벽 타공판 철제 파티션, H2400, 타공판 W400 블랙",81900,4847495878,False,45,4.0,6.0,False,레트로하우스,"10,000",7.0,NULL,NULL,NULL
130,186,184670,"모디디 갤러리 3단 파티션 NY-1016-3BK, 블랙",124230,116199287,True,0,3.5,7.0,False,,0,1.0,NULL,NULL,NULL
131,188,184670,"플럼 원목 가벽 파티션, 패브릭형",78000,5196833418,False,30,4.5,8.0,False,레트로하우스,"10,000",8.0,NULL,NULL,NULL
132,189,184670,"베스트리빙 클로이 4단 파티션 NY10511-4, 화이트",169000,1609282871,True,0,3.0,3.0,False,베스트리빙,0,3.0,NULL,NULL,NULL
133,194,184670,"데코지엔 패턴그리다 공간분리 인테리어 파티션, 패턴2단파티션",85000,307074489,False,0,4.0,8.0,False,,착불배송,3.0,NULL,NULL,NULL
134,195,184670,하우스데이 이동식 파티션 1단 750W-세인트그레이,65550,218279897,False,5,,,False,,0,,NULL,면지,NULL
135,196,184670,"동양파티션 원목파티션 구형 방용 보급형파티션 (RS1- H RS1 - W), 방용보급형 월넛(RS1- W)",89000,4848835859,False,1,5.0,1.0,False,,"11,000",1.0,NULL,NULL,NULL
136,198,184670,"패널 갤러리 이동형 2단 원목 파티션 칸막이 인테리어 까페 파티션, 스카이그레이",138000,1916161944,False,0,5.0,1.0,False,,"10,000",1.0,그레이,NULL,북유럽
137,199,184670,"마루칸 투톤 파티션, 투톤1400 4단",92000,289816713,False,0,4.0,9.0,False,마루칸,"6,000",8.0,우드,필름랩핑,NULL
138,200,184670,"남원공방 제사용 8폭 병풍 묵화 추사 CP, 단품, 단품",169000,3636880,False,0,4.5,6.0,False,,0,1.0,옐로우,비단(실크),NULL
139,201,184670,"좋아요몰 코로나가림막 테이블가림막 개인방역 독서실 식당테이블 음식점 칸막이 파티션, 가판 (350X450)",14500,4829835379,False,0,5.0,1.0,False,,"4,400",1.0,NULL,NULL,NULL
140,202,184670,"선반형 인테리어 가벽 공간분리 칸막이 선반 안방 침실 거실 현관 우드 원목 셀프 파티션, 80x30x180 블랙 블랙, 1-1.2 미터",80110,5033602547,False,0,,,False,,"70,000",,NULL,NULL,NULL
141,203,184670,"그루브 F 파티션 2단 일반천, 블루하트/하단부(이동식)",112000,172771583,False,16,5.0,4.0,False,그루브,0,3.0,블루하트,알루미늄,NULL
142,205,184670,"베스트리빙 애슐리 원목 파티션/칸막이/3단파티션/4단파티션, 3단",119000,4543338979,False,0,5.0,1.0,False,베스트리빙,0,1.0,NULL,NULL,NULL
143,206,184670,"틴우드 가벽 아쿠아유리 철제 파티션, 아쿠아유리 W400 화이트:H2200",126000,4315777603,False,33,3.5,9.0,False,레트로하우스,착불배송,9.0,NULL,NULL,NULL
144,207,184670,투명방탄아크릴 PC 칸막이 가림막 식당 병원 학교 파티션,24000,5306950567,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
145,208,184670,"이동식 다용도 철제 타공판 파티션 매장 원룸 가벽, 블랙",20000,4395295920,False,0,5.0,1.0,False,,"25,000",1.0,NULL,NULL,NULL
146,209,184670,미니 핸드메이드 파티션,46000,4355732743,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
147,210,184670,아크릴 가림막 식당 학교 관공서 칸막이 800x600 3T,27500,5189998281,False,0,5.0,2.0,False,,"4,000",2.0,NULL,NULL,NULL
148,211,184670,"가구야히메 원목 블라인드 고급3단파티션(지지대포함), 내추럴",138000,1536373,False,4,4.0,21.0,False,가구야히메,0,8.0,베이지,원목,NULL
149,212,184670,"쁘레또 에코 미니 2단 파티션 인테리어파티션, 미니나뭇잎2단파티션",78000,1555707215,False,0,5.0,4.0,False,,"10,000",4.0,NULL,NULL,NULL
150,213,184670,"가구야히메 바퀴 블라인드 파티션, 바퀴 블라인드 2단-화이트",164000,67902575,False,7,4.5,16.0,False,가구야히메,"8,000",7.0,화이트,원목,NULL
151,214,184670,샵마인드 프로텍터 칸막이 80 x 60 cm x 5mm,40960,1712352420,True,2,5.0,12.0,False,,0,12.0,NULL,NULL,NULL
152,217,184670,"넥스우드 셀프 공간분리 칸막이 원룸 현관 주방 거실 사무실 카페 가벽 타공 무타공 타공판 인테리어 파티션, NW H-500, 497mm, 메이플",77000,5399389235,False,11,5.0,2.0,False,,0,2.0,NULL,NULL,NULL
153,218,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 워시 2단 투톤(420)",47900,1173062236,False,0,5.0,7.0,False,,착불배송,2.0,NULL,NULL,NULL
154,219,184670,"파티션 칸막이 대나무파티션 접이식파티션, 150/40cm 3칸",60000,234350114,False,0,5.0,4.0,False,,0,2.0,NULL,NULL,NULL
155,221,184670,"마루칸 오크 파티션, 오크 1200 3단",69000,135509170,False,0,5.0,5.0,False,마루칸,"6,000",2.0,우드색,합성목재,NULL
156,223,184670,"카미코코 1200 1단 2단 3단 우드파티션 칸막이 가리개, 1200 올아카시아 2단 (420)",39900,1173062285,False,0,4.0,4.0,False,,착불배송,4.0,NULL,NULL,NULL
157,224,184670,"호가 100% 원목고궁문살 기타인테리어소품, 고궁문살 C, 소형",25900,4927895,False,0,4.0,10.0,False,,0,6.0,베이지,NULL,NULL
158,227,184670,"식당 가림막 칸막이 파티션 다용도 가림막 모음 반투명, 70x50cm",15000,4528014975,False,0,,,False,,0,,NULL,NULL,NULL
159,228,184670,"마켓리더 가벽 인테리어 스트라이프 파티션 402, 오크",69900,1598454103,False,12,4.0,8.0,False,,착불배송,8.0,NULL,NULL,NULL
160,230,184670,"아이베란다 레드파인 원목 파티션, 파티션선택, 600x900mm(지지대별도)",32400,12131745,False,0,4.5,79.0,False,,"6,000",15.0,브라운,원목,NULL
161,232,184670,"까사라움 블라인드 공간분리 인테리어 가벽 파티션, 가벽파티션(네이비블루)",125000,1658038082,False,0,4.5,13.0,False,,착불배송,13.0,NULL,NULL,NULL
162,233,184670,"남원목기 이중배접 추사 사군자 8폭 병풍, 1개",173000,1731827435,True,30,5.0,3.0,False,남원목기,0,3.0,NULL,NULL,NULL
163,234,184670,"레트로하우스 틴우드 타공판 철제파티션 1200 (하프), 화이트",74000,298365483,False,58,4.0,4.0,False,레트로하우스,착불배송,3.0,NULL,NULL,NULL
164,236,184670,"비말방지 식당용 카페 칸막이 팬스 이동식 투명 가림막 폴리카보네이트 3T 테이블 파티션 레스토랑 분리, 마스크 걸이, 1개당",900,4521109819,False,0,4.0,5.0,False,,0,5.0,NULL,NULL,NULL
165,237,184670,"[까사라움] 갤러리 원목 2단 접이식 인테리어 낮은 파티션 화이트, 상세 설명 참조",74000,1523896303,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
166,239,184670,"원룸공간분리 인테리어가벽 경량칸막이 원룸가벽, 5파티션 1.8M 2M",126500,1632238463,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
167,241,184670,"까사라움 실용적인 공간나누기인테리어 파티션, 갤러리원목2단[내추럴]",74000,1520062712,False,0,4.0,11.0,False,,착불배송,11.0,베이지,NULL,모던/심플
168,242,184670,"완전투명 가림막 대형 가림판 칸막이 파티션 학교 수업 구내식당 유치원용 D비말차단 가람판 가림막 아크릴 판 공공시설 독서실 학교 유치원 대학교 문구 차단막 대형 소형, 상세페이지 참조",7500,2355834580,False,15,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
169,243,184670,"F 파티션 1단 일반천, 솔리드블랙/하단부(이동식)",68000,121936720,False,5,4.5,6.0,False,그루브,0,6.0,솔리드블랙,알루미늄,NULL
170,244,184670,"가구야히메 원목 갤러리 패널 파티션 3단, 내추럴",117000,46204946,False,8,4.5,42.0,False,가구야히메,0,18.0,베이지,원목,NULL
171,245,184670,천정형 아크릴 가림막 / 편의점 아크릴 파티션 / 아크릴 칸막이,16300,4924885203,False,0,5.0,3.0,False,,0,3.0,NULL,NULL,NULL
172,247,184670,"리폼플러스 파티션+파티션걸이 SET 다용도걸이, 1_선반400X147{소}+파티션걸이{소}화이트",9800,1131133123,False,0,5.0,2.0,False,,"2,500",2.0,NULL,NULL,NULL
173,249,184670,"파로마 아이소 가벽 인테리어 스트라이프 파티션, 블랙",76900,2016252176,False,0,5.0,2.0,False,파로마,0,2.0,NULL,NULL,NULL
174,250,184670,"까사라움 책상 테이블 비말차단 비대면 미니 파티션 300, 미니책상파티션300, 블루",15900,2234441321,False,0,5.0,2.0,False,,착불배송,2.0,NULL,NULL,NULL
175,254,184670,하우스데이 이동식파티션 2단 750W-버니화이트,131100,70930308,False,5,5.0,1.0,False,,0,,NULL,면지,NULL
176,256,184670,[높이 60cm 두께 3mm 미끄럼 방지발판 투명 아크릴 가림막] 아크릴가림막 실리콘패드 장착 밀림없는 안정 식당용 가림막,14200,5284034613,False,52,4.0,2.0,False,,0,2.0,NULL,NULL,NULL
177,260,184670,"피오피나라 (아크릴민원창구 칸막이) 가림막 아크릴칸막이, 사이즈 1000 x 590 x 3T",46500,1332444333,False,0,4.5,35.0,False,,"7,000",31.0,NULL,NULL,NULL
178,261,184670,"테이블 크기별 가능한 식당가림막 구내식당 가림막 식당칸막이 비말 칸막이 코로나칸막이 음식점 전용 칸막이 상품, 일반칸막이",27000,5382095818,False,18,,,False,,"3,500",,투명,아크릴,NULL
179,262,184670,"우브 접이식 파티션 가벽 38종 모음전(양면) 5단, Y-29",130000,4947066405,False,0,,,False,우브,"19,000",,NULL,NULL,NULL
180,263,184670,"화이트 우드 파티션 공간분리 칸막이 인테리어 가벽, 화이트2m 1장",51800,4549899619,False,0,,,False,,0,,NULL,NULL,NULL
181,264,184670,"카미코코 1200 1단 2단 3단 우드파티션 칸막이 가리개, 1200 올화이트 2단 (620)",47900,1173062293,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL
182,265,184670,"우브 접이식 파티션 칸막이 38종 모음전(양면), N-13",159000,4883780290,False,0,,,False,우브,"19,000",,NULL,NULL,NULL
183,266,184670,"[에일리] 리코 미니 2단 원목 타공 파티션 까페 칸막이, 화이트",75000,1974435440,False,0,,,False,,"10,000",,NULL,NULL,NULL
184,267,184670,"미니 병풍 6폭 제사병풍 추사한시 막병풍 높이 142cm, 1개",110000,1268621479,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
185,269,184670,"마루칸 레아 파티션, 1400 레아파티션 1단",25000,61541987,False,0,3.5,40.0,False,마루칸,"6,000",2.0,NULL,필름랩핑,NULL
186,271,184670,"45T용 안전각 (PVC안전각 철안전각) 파티션 받침대, 스틸(철)안전각",8500,149038715,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL
187,272,184670,학교 관공서 은행 카페 구내식당 사무실 실속형 아크릴 비대면파티션 칸막이 일자형 가림막,10500,5149909345,False,50,,,False,,0,,화이트,아크릴,NULL
188,273,184670,"우드 386 파티션, 엔틱",50500,5226316671,False,0,4.0,31.0,False,,착불배송,10.0,NULL,NULL,NULL
189,274,184670,"마루칸 시슬리 파티션, 지지대발 2개 한세트",10000,1328186082,False,0,4.0,2.0,False,마루칸,"6,000",2.0,NULL,NULL,NULL
190,275,184670,"디모토 웨인스 미니 3단 원목 파티션 칸막이 인테리어 까페파티션, 화이트",95000,1064027919,False,0,3.5,10.0,False,,"10,000",10.0,NULL,NULL,NULL
191,276,184670,"[에일리] 루앙1단 800 파티션 사무용 칸막이 인테리어 사무실파티션, 딥그레이",89000,1249402458,False,0,4.5,2.0,False,,"12,000",1.0,NULL,NULL,NULL
192,278,184670,"남원목기 미니멀 추사 산수화 6폭 병풍, 1개",140000,1731852856,True,26,5.0,1.0,False,남원목기,0,1.0,NULL,NULL,NULL
193,280,184670,"타공판닷컴 철제 파티션 가로 70cm x 높이 110cm + 가로 70cm x 높이 110cm 세트, 화이트",214200,1911241144,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
194,282,184670,"삼익가구 루이 인테리어 가벽 넓은간격 철제 파티션 칸막이, 01. 넓은간격/가로폭 333;화이트",59900,5219758749,False,69,5.0,2.0,False,삼익가구,착불배송,2.0,NULL,NULL,NULL
195,283,184670,"아이리스코리아 우드 행거 선반 파티션 + 선반 2p WLR-T46, 블랙",69910,150858843,True,10,4.0,20.0,False,아이리스,0,9.0,NULL,NULL,NULL
196,284,184670,디귿형 품질 좋은 회의실 아크릴가림막 교회아크릴칸막이 스터디카페용가림막,32000,5156804128,False,46,5.0,2.0,False,,0,2.0,NULL,NULL,NULL
197,286,184670,[늘해랑] [남원공방] 고급형 병풍커버(일반천) - 6폭 8폭 10폭용,12000,190619025,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
198,288,184670,"레트로하우스 틴우드 유리 철제파티션 1200 (스탠드), 화이트",104000,298365446,False,42,3.5,7.0,False,레트로하우스,착불배송,7.0,NULL,NULL,NULL
199,289,184670,"해피데이 4단 써클 파티션, 블랙, 1개",85700,580046,False,0,4.0,10.0,False,해피데이,착불배송,,블랙,원목,NULL
200,290,184670,"넥스우드 셀프 공간분리 칸막이 원룸 현관 주방 거실 사무실 카페 가벽 클래식 스트라이프 인테리어 파티션, 384mm(연결타입), 화이트",72900,5399389632,False,0,5.0,3.0,False,,0,3.0,NULL,NULL,NULL
201,291,184670,"아크릴 가림막 비말차단 칸막이-주문제작 (3T / 4.5T), 3T, 가로450x높이400, 기본형(타공 무)",16500,2211802042,False,0,5.0,7.0,False,,0,7.0,NULL,NULL,NULL
202,293,184670,"타공판 인테리어 철제파티션 40cm 결합형 110cm + 120cm, 화이트",133990,1434611201,True,0,3.5,3.0,False,,0,3.0,NULL,NULL,NULL
203,295,184670,"[까사라움] 하프갤러리 원목 4단 접이식 인테리어 낮은 파티션 2color, 전체색:화이트",131100,1523895919,False,5,5.0,3.0,False,,0,3.0,NULL,NULL,NULL
204,297,184670,"[엘린까사] 하이 철재/철제 파티션 2color (1200X1800), 타공_블랙",110000,2019764082,False,44,4.5,4.0,False,엘린까사,착불배송,4.0,NULL,NULL,NULL
205,298,184670,"모디디 갤러리 4단 파티션 NY-1016-4BK, 블랙",183080,116199166,True,1,4.0,9.0,False,베스트리빙,0,3.0,NULL,NULL,NULL
206,299,184670,"호가 4단 라탄파티션 120cm 중형 파티션, 120cm 라탄 블랙화이트(중형)",41900,205880433,False,0,3.5,9.0,False,,0,3.0,NULL,NULL,NULL
207,300,184670,"아이베란다 목봉래티스 파티션 칸막이 가림막 방묘문, 1.ㄴ자 지지대(2개1세트)",7000,323917790,False,0,5.0,5.0,False,,"6,000",5.0,NULL,NULL,NULL
208,301,184670,"데코지엔 블라인드 가벽 파티션, 네이비블루",125000,1658255875,False,0,5.0,5.0,False,,착불배송,6.0,NULL,NULL,NULL
209,302,184670,"레트로하우스 틴우드 유리 철제파티션 600 (스탠드), 화이트",74000,298365461,False,47,5.0,7.0,False,레트로하우스,착불배송,6.0,NULL,NULL,NULL
210,303,184670,하우스데이 이동식 파티션 1단 750W-브라운선염체크,61750,70905439,False,5,4.5,2.0,False,,0,1.0,NULL,면지,NULL
211,304,184670,"남원공방 제사용 8폭 병풍 묵화 반야 CP, 단품, 단품",146120,3651095,True,0,4.0,4.0,False,,0,3.0,골드,비단(실크),NULL
212,307,184670,"영오 개인위생 플라스틱 가림판 [두께 0.9T], 대형 10개",19700,1984574218,False,34,4.5,19.0,False,,0,17.0,NULL,NULL,NULL
213,308,184670,"해피데이 2단 철제 파티션, 검정, 1개",36200,580100,False,0,3.5,96.0,False,해피데이,착불배송,4.0,블랙,철제,NULL
214,310,184670,"패널 갤러리 이동형 2단 원목 파티션 칸막이 인테리어 까페 파티션, 화이트",138000,2143295523,False,0,,,False,,"10,000",,화이트,NULL,북유럽
215,313,184670,"모디디 헤링본 3단 파티션 NY-1040-3NA, 내츄럴",83480,116199187,True,1,4.0,17.0,False,,0,3.0,NULL,NULL,NULL
216,314,184670,"남원목기 미니멀 옥 반야 산수화 6폭 병풍, 1개",145000,1731818283,True,23,4.5,2.0,False,남원목기,0,2.0,NULL,NULL,NULL
217,316,184670,"투명 가림막 소형 가림판 칸막이 파티션 학교 수업 구내식당 유치원용 D, 상세페이지 참조",1800,4389962721,False,0,,,False,,"3,000",,NULL,NULL,NULL
218,318,184670,"남원목기 미니멀 옥 반야 사군자 6폭 병풍, 1개",145000,1731814201,True,23,4.0,4.0,False,남원목기,0,4.0,NULL,NULL,NULL
219,319,184670,"IVERANDA 원목파티션 2단일체형(래티스형), 300x900mm(지지대별도)",18000,97499995,False,0,4.0,9.0,False,,"6,000",,NULL,NULL,내추럴
220,320,184670,미니병풍 김홍도 인테리어병풍,20130,69560293,False,0,4.5,4.0,False,에스엠파티,"3,000",1.0,NULL,NULL,NULL
221,321,184670,생활의지혜 인테리어칸막이 폭120 x 높이 120 cm 701-527 광폭파티션. 비규격생산가능,85000,5250254687,False,0,5.0,4.0,False,,착불배송,,NULL,실크 벽지 디자인,NULL
222,322,184670,패브릭 파티션 S,25000,4672491298,False,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL
223,323,184670,"우드레이 셀프 가벽 공간분리인테리어 디자인 파티션, 자작",185000,152860895,False,0,5.0,11.0,False,우드레이,"10,000",4.0,NULL,NULL,내추럴
224,324,184670,"SK퍼니처/사무용 파티션부속품/천파티션/우드파티션/칸막이, 안전각",14000,1119770358,False,0,3.0,4.0,False,,0,1.0,NULL,NULL,NULL
225,325,184670,"b424 이동식 다용도 철제 타공판 파티션 매장 원룸 가벽, 50x150-블랙",64290,2021041962,False,2,,,False,,0,,NULL,NULL,NULL
226,326,184670,"가구야히메 원목 바퀴이동형 파티션 공간분리 인테리어 가리개, 바퀴 병풍 2단 파티션",105000,319922978,False,14,4.0,3.0,False,가구야히메,"8,000",2.0,베이지,한지,NULL
227,327,184670,"디모토 패널 갤러리 3단 원목 파티션 칸막이 인테리어 (화이트), 화이트",95000,332716081,False,0,,,False,,"10,000",,NULL,NULL,NULL
228,329,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 워시 3단 투톤(420)",71900,1173062263,False,0,5.0,1.0,False,,착불배송,,NULL,NULL,NULL
229,330,184670,"남원목기 비단 사군자 추사한시 6폭 병풍, 1세트",130500,6419559,True,30,4.0,21.0,False,,0,4.0,NULL,비단(실크),NULL
230,331,184670,"타공판 가벽 인테리어 철제파티션 400 x 2700 mm, 화이트",142600,1909826336,True,0,,,False,,0,,NULL,NULL,NULL
231,332,184670,"투명홀딩도어 자바라 10종 모음, 투명블루+화이트부속",500,1761842666,False,0,4.5,6.0,False,,0,6.0,NULL,NULL,NULL
232,333,184670,"[에일리] 키루나 파티션 칸막이 인테리어 까페파티션, 4단파티션(스카이그레이)",128000,1441655802,False,0,4.0,1.0,False,,"12,000",1.0,NULL,NULL,NULL
233,335,184670,"셀프인테리어 가벽 만들기 낮은 원목 타공판 현관 원룸 이동식 파티션 칸막이, white",56000,4659343946,False,5,,,False,,"9,000",,NULL,NULL,NULL
234,336,184670,"남원공방 고급형 누빔 CP 병풍커버 6폭 8폭 병풍높이 125~155cm, 01_누빔 410-6폭",21900,189774145,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
235,338,184670,"에코팩토리 파티션 칸막이 한폭50cm특대형 인테리어파티션, D-대형 투톤화이트[높이150넓이200]",79500,1238223937,False,20,5.0,12.0,False,에코팩토리,0,4.0,블랙화이트,나무,NULL
236,339,184670,"가구야히메 원목 바퀴 병풍 3단 파티션, 바퀴병풍3단",159000,102399151,False,11,5.0,3.0,False,가구야히메,"8,800",2.0,NULL,한지,NULL
237,340,184670,"병원 요양원 가정용 이동식 칸막이 가림막 파티션, 핑크세팬",56200,2156671680,False,56,,,False,,0,,NULL,NULL,NULL
238,341,184670,"블라인드할인몰 한겹 무늬전사 홀딩도어 12칼라, 03. B-117 한겹 연미색",600,96584539,False,25,4.5,6.0,False,,0,5.0,NULL,PVC,NULL
239,342,184670,"[가구언니] 더하임 철망 4단 원목 파티션 인테리어파티션, 화이트",187000,208172570,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL
