,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,색상,재질,인테리어
602,888,184670,"파티션 북유럽스타일의 병풍 칸막이 거실 접이식 이동 심플 모던 방송 침실 가리는 가정용 사무실 양면, T55-브라운색",142200,5279024523,False,0,,,False,,0,,NULL,NULL,NULL
603,890,184670,대형 악세서리 진열 L형 아크릴 칸막이 식당칸막이 파티션칸막이 가림판,12500,4660383442,False,0,,,False,,0,,NULL,NULL,NULL
604,892,184670,"일본식 창살 파티션 공간분리 셀프 인테리어 칸막이 병풍, 블랙",29000,4993970483,False,0,,,False,,0,,NULL,NULL,NULL
605,894,184670,책상 가림막 칸막이 책상가림판 파티션 양면코팅 40개,87500,4737677615,False,0,,,False,,0,,NULL,NULL,NULL
606,896,184670,"화이트 우드 파티션 카페 가벽 가림막 식당 매장 베란다 화장실 창고 원목 인테리어 원목, 그린 180X45CM",116100,5138455713,False,36,,,False,,"2,500",,NULL,NULL,NULL
607,898,184670,"병원 요양원 가정용 이동식 파티션, 화이트 3단",99900,5090048003,False,35,,,False,,0,,NULL,NULL,NULL
608,901,184670,"품질보장_대형 서랍분리구분 서랍 파티션 내 DIY 초강력 찰떡고정파티션 중형, No.01 초강력 서랍 파티션 중형",8190,5376675057,False,4,,,False,,0,,NULL,NULL,NULL
609,902,184670,"모던디자인 주방 현관 침실 철제가벽 셀프가벽 원룸파티션 경량칸막이, 화이트 90x210",116000,1532261751,False,0,4.5,3.0,False,,0,3.0,NULL,NULL,NULL
610,903,184670,"A6마트 욕실파티션37종 모음 DIY 쉬운설치 샤워부스 출장시공 당일발송, 피트격자파티션750",135000,4848721313,False,0,5.0,1.0,False,,"20,000",,NULL,NULL,NULL
611,904,184670,"북유럽 엔티크 빈티지 원목 병풍 칸막이 모던 접이식 거실 베란다 현관 파티션 가벽 인테리어, 1.78미터",36700,5196730674,False,63,,,False,,"15,000",,NULL,NULL,NULL
612,907,184670,"파티션 유럽식 병풍 칸막이 거실 침실 가리는 가정용 접이식 이동 사무실 장식 심플 모던 접이식병풍, T31-진노란색",95700,4641598649,False,0,,,False,,"7,000",,NULL,NULL,NULL
613,908,184670,"가구야히메 원목파티션 파티션, 화이트",71000,60376234,False,15,2.0,1.0,False,가구야히메,"6,000",,NULL,화이트페이퍼,NULL
614,909,184670,"해오름 비말차단 투명 PET 가림판 가림막 10개, 소형(60×45×29cm) 10개",77000,2145090155,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
615,911,184670,파티션 가벽 칸막이 인테리어 거실 라탄 안방 매쉬 인테리어 병풍 식당 파티션 높은 화이트,59700,4929296895,False,33,,,False,,0,,NULL,NULL,NULL
616,912,184670,4인용 아크릴 가림막 칸막이 상담실 교실 창구 방역용 투명가림막,42500,4568148331,False,0,,,False,,"3,000",,NULL,NULL,NULL
617,913,184670,하우스데이 이동식파티션3단 체크소라(방염원단)블랙,198550,184538376,False,5,,,False,,0,,NULL,폴리에스텔,NULL
618,915,184670,"키친우드 병풍커버 8폭 6폭 병풍보관커버 고급3중 누빔원단, 1개",15500,175825035,False,22,4.5,8.0,False,,"3,000",3.0,NULL,NULL,NULL
619,916,184670,케이디자인 아크릴가림막 600 x 480 3T,17600,5058986145,False,14,,,False,,0,,NULL,NULL,NULL
620,917,184670,케이디자인 아크릴가림막 600 x 600 3T 창구형,22000,5058987387,False,12,,,False,,"4,000",,NULL,NULL,NULL
621,920,184670,예반 6폭 미니 풍속도 반야심경(사군자),109000,38224211,False,0,4.5,22.0,False,예반,0,4.0,NULL,NULL,NULL
622,923,184670,"인테리어파티션 전원 셀럽 빈티지 접이식 병풍 북유럽스타일의 실목 현관 칸막이 화분대 진열창 펀칭 옷가게 스탠드식, T04-200cm높은수 화이트 1부채 필요몇 팬 샷 몇",241450,5240822767,False,0,,,False,,0,,NULL,NULL,NULL
623,924,184670,PP 개인위생가림판 일반형 3단 접이식 가림막,2350,1508653969,False,0,,,False,,"3,000",,NULL,NULL,NULL
624,926,184670,"초간단 아크릴 칸막이 설치 조립 부품 5종, 가 아크릴판1장 가1",11550,5202614846,False,50,,,False,,"3,000",,NULL,NULL,NULL
625,927,184670,하우스데이 이동식 파티션 1단 750B-큐브블랙,62000,70911106,False,0,4.0,1.0,False,,0,,NULL,면지,NULL
626,930,184670,"[에일리] 루앙 2단 600 파티션 사무용 칸막이 인테리어 (화이트), 화이트",109000,1221961984,False,0,,,False,,"12,000",,NULL,NULL,NULL
627,931,184670,"동양파티션 원목파티션 홀용 8각4칸 사군자4칸 무제4칸 파티션 홍송(모델명: NH4 - AH NH4-BH NH4-CH ), 홀용사군자4칸 홍송(NH4-BH)",106000,4812866957,False,0,,,False,,"11,000",,레드,아트지,NULL
628,932,184670,"방염스크린모음(화재시안전) 스크린 스텐재질 스테인레스 이동식스크린 가림막 요양병원 칸막이 입원실 스틸스크린 학교 보건 양호실 학원 다용도칸막이 스텐칸막이 파티션 간변용 진료용, 3. 3단 IC746",189500,160182568,False,0,,,False,,0,,NULL,NULL,NULL
629,933,184670,거리두기 투명 가림막 아크릴 칸막이 5mm 두께 대형,43650,4863121894,False,0,,,False,,"5,000",,NULL,NULL,NULL
630,934,184670,PC 식당칸막이 비말칸막이 스텐드형 식탁용품 식당칸막이 비말칸막이 카페 칸막이 위생 칸막이 군부대 칸막이,95000,4506309607,False,26,,,False,,착불배송,,NULL,NULL,NULL
631,935,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 올워시 2단 (420)",47900,1173062299,False,0,,,False,,착불배송,,NULL,NULL,NULL
632,937,184670,"타공판닷컴 철제 파티션 가로 70cm x 높이 120cm + 가로 70cm x 높이 110cm 세트, 화이트",206360,1911240980,True,7,5.0,2.0,False,,0,2.0,NULL,NULL,NULL
633,938,184670,"유럽식 원목 우드 카페 식당 드레스룸 주방 냉장고 현관 원룸 거실 이동식 인테리어 셀프 가벽 만들기 가림막 파티션 칸막이 공간분리, F.180 * 40",54100,4903901282,False,0,,,False,,0,,NULL,NULL,NULL
634,939,184670,"아크릴칸막이 아크릴가림막 비말차단 대면칸막이 자유로운 맞춤형 재단 및 설치 학원칸막이 데스크 창구칸막이 은행창구칸막이 관공서칸막이 문의폭주중, A타입/투명3mm",41000,2112485252,False,59,,,False,,"5,000",,투명,아크릴,NULL
635,940,184670,끌림광고 투명 칸막이 아크릴 가림막 파티션 600*500 식당 학교 학원 병원 민원실 관공서 3T,23600,1772245512,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL
636,941,184670,"쁘레또 모자이크 파티션 인테리어 까페 칸막이, 3단파티션(1400)",179000,1464893856,False,0,,,False,,"10,000",,NULL,NULL,NULL
637,943,184670,"초등학교가림막 초등학교칸막이 SC-04 대, 단품",7200,1729247640,False,0,,,False,문화산업,"2,500",,NULL,NULL,NULL
638,946,184670,"데코지엔 패브릭 원목 공간분리 칸막이 85 88 파티션, 88갤러리3단파티션(화이트)",95000,189253738,False,0,4.5,3.0,False,,착불배송,1.0,NULL,NULL,NULL
639,950,184670,케이디자인 아크릴가림막 600 x 600 3T,22000,5058986229,False,12,,,False,,0,,NULL,NULL,NULL
640,952,184670,"해피데이 4단 구텐 파티션, 블랙",48290,3582239,False,0,3.0,5.0,False,해피데이,착불배송,1.0,블랙,라탄,NULL
641,957,184670,생활용품 주방가벽 4cm파티션 낮은 4pcs_1368 파티션 사무용 칸막이 스텐타공판 매쉬망,4390,5028348177,False,0,,,False,SJ,"2,500",,NULL,NULL,NULL
642,961,184670,[자체제작] 신사임당 초충도 8폭 미니병풍 (소) #외국인 선물,28640,4919544967,False,0,,,False,,0,,NULL,NULL,NULL
643,964,184670,"디모토 웨인스 미니 3단 원목 파티션 칸막이 인테리어 (스카이그레이), 스카이그레이",95000,1063547009,False,0,5.0,1.0,False,,"10,000",1.0,NULL,NULL,NULL
644,966,184670,"카페 인테리어 일러스트 미니멀 고양이 북유럽 패브릭 침실 파티션 패브릭 이동식 가벽 셀프 원룸 공간분리 파티션, 핑크 80*180",60800,5069128858,False,0,,,False,,0,,NULL,NULL,NULL
645,967,184670,"DGM * DGM!가림막 디귿자 아크릴 칸막이 1인용oh35120 DO77_33, 1인용 디귿자",49230,4866764221,False,0,,,False,,0,,NULL,NULL,NULL
646,969,184670,"에스엔케이/45T/PVC/사무실파티션/콤비 파티션 H1200, W900XH1200/PN727",55000,1220426288,False,0,,,False,,0,,NULL,NULL,NULL
647,971,184670,"철제 나무 파티션 낮은 수납장 카페 미용실 셀프인테리어 가벽 사무실 원룸공간분리 만들기, 길이 60 폭 25 높이 80의 3 층",81200,2076424041,False,62,,,False,,0,,NULL,NULL,NULL
648,972,184670,아크릴 가림막 식당 학교 관공서 칸막이 400x400 3T,13500,5190000361,False,0,,,False,,"4,000",,NULL,NULL,NULL
649,974,184670,"아이베란다 라취 원목파티션, 900x1800mm(지지대별도)",116700,101379366,False,0,5.0,2.0,False,,"6,000",2.0,NULL,NULL,NULL
650,975,184670,"파티션용 화분 거치대 (바닥 지름 16cm용), T 형",5980,4798826956,False,2,,,False,베스트하우스,0,,NULL,NULL,NULL
651,977,184670,"루이송 화이트 4단 루나 엘렌 하모니 로렌 파티션, 하모니4단파티션, 1개",99000,6981020,False,0,4.0,43.0,False,루이송,0,8.0,화이트,목재합성,NULL
652,981,184670,피오피나라 PET 비말방지 책상 칸막이 가림판,13500,1499151513,False,0,4.5,3.0,False,,"7,000",3.0,NULL,NULL,NULL
653,982,184670,"데코지엔 무빙 스트라이프 가벽 공간분리 파티션, 화이트",129000,5398525486,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL
654,984,184670,"하니 2단 600 파티션 사무실 칸막이 인테리어 사무용파티션, 스카이그레이",95000,1133167710,False,0,,,False,,"10,000",,NULL,NULL,NULL
655,985,184670,"[디모토] 프렌치하임 빈티지 원목 3단 파티션 칸막이 (화이트), 화이트",135000,116885146,False,0,4.0,5.0,False,,"10,000",,화이트,원목,NULL
656,986,184670,아이캐슬 올리비아 화이트 3단 파티션 칸막이,119000,110863708,False,0,4.0,1.0,False,아이캐슬,0,,NULL,NULL,NULL
657,987,184670,"(주)이안랜드 럭셔리 원목 반 격자 파티션, 호두",108000,1451712,False,0,5.0,4.0,False,,착불배송,3.0,브라운,원목,NULL
658,990,184670,"평면도 진열대 디스플레이 수직 잡지 도서꽂이 소품, 111 로그 색상 정보랙",160600,4736692556,False,0,,,False,,0,,NULL,NULL,NULL
659,992,184670,"wlwwlwwlstyvld_투명 가림막 6인 아크릴 칸막이 간편 비말칸막이 비말방지 아크릴칸막이 방역용품 가림판+maoyigongsi@@#, !!맘에들어요A++!!",121580,5317625560,False,19,,,False,,0,,NULL,NULL,NULL
660,996,184670,"[수도권 5일 로켓배송+신상품 할인] 포더홈 레인 인테리어 가벽 파티션 1142mm (D type), 화이트",229900,4692301949,False,60,4.0,1.0,False,포더홈,0,1.0,NULL,NULL,NULL
661,998,184670,"남원목기 비단 산수화 반야심경 6폭 병풍, 1세트",119900,6419557,True,36,4.0,19.0,False,,0,6.0,NULL,비단(실크),NULL
662,1001,184670,이케아 DYNING 뒤닝 발코니 파티션 화이트 250x80 cm 103.407.87,39900,5235432496,False,0,,,False,이케아,0,,NULL,NULL,NULL
663,1002,184670,"코코디피 4단 대형 고급 라탄 파티션 병풍 업소용 매장용 가정, 월넛",52900,243208674,False,0,,,False,,"12,000",,브라운,라탄,NULL
664,1003,184670,"대나무 접이식파티션칸막이인테리어파티션식당파티션, 1.5*04m3칸",55800,2058101870,False,0,3.0,1.0,False,,"10,000",1.0,NULL,NULL,NULL
665,1004,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 올워시 2단 (620)",59900,1173062296,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL
666,1005,184670,"공간분리 책상칸막이 수능가림막 수능칸막이 비대면, 옵션6",23700,4658204657,False,0,,,False,,0,,NULL,NULL,NULL
667,1006,184670,"[리비니아] 다용도 매직파티션 대형, 블랙",66900,4500450551,False,0,,,False,리비니아,0,,NULL,NULL,NULL
668,1008,184670,"해피데이 6단 풍경 파티션 블라인드, 원색",249000,1204198280,False,0,,,False,해피데이,착불배송,,NULL,NULL,NULL
669,1009,184670,공간 분리 책장 나누기 옷장안 수납 파티션 서랍장,3090,5173133295,False,0,2.0,1.0,False,,"2,500",1.0,NULL,NULL,NULL
670,1011,184670,"신화공방 파티션 칸막이 이동식 삼나무파티션, 4)몽망삼나무파티션(1200*900*45)",130000,1853768548,False,0,4.0,2.0,False,,착불배송,2.0,우드,원목,NULL
671,1012,184670,"편의점 음식점 투명 식당용 거리두기 수능 아크릴 가림판 가림막 칸막이 차단막, 4인용 십자형 칸막이",66900,4876156465,False,30,,,False,,0,,투명,아크릴,NULL
672,1013,184670,은목 올리비아 월넛 3단 파티션 칸막이 공간분리,108000,5191432650,False,20,,,False,,착불배송,,NULL,NULL,NULL
673,1014,184670,미니어처 제사상 납골당꾸미기 2인상 병풍 주류 포함,110000,4774189757,False,0,,,False,,0,,NULL,NULL,NULL
674,1015,184670,"비말차단 비대면 칸막이 방역 가림막 조립형 십자형 개방형 6인용, 십자형 개방형 6인용 1500",65000,2372866900,False,0,,,False,,0,,NULL,NULL,NULL
675,1018,184670,"타공판 가벽 인테리어 철제파티션 400 x 2800 mm, 화이트",194130,1909826328,True,2,,,False,,0,,NULL,NULL,NULL
676,1020,184670,"모디디 범부4단파티션 NY-1033-4NA, 내츄럴",96220,118452918,True,9,4.5,14.0,False,모디디,0,5.0,NULL,NULL,NULL
677,1021,184670,"[까사라움] 패턴 원목 2단 이동 접이식 인테리어 파티션, 상세 설명 참조",86000,1653888236,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL
678,1022,184670,하우스데이 이동식파티션 2단 750W-브라운선염체크,123500,70930460,False,5,,,False,,0,,NULL,면지,NULL
679,1024,184670,"하하투게더 안티 비말 파티션 홈앞 가림막 1개 투명 책상 아크릴, 투명색",22000,4670301728,False,8,,,False,,"2,500",,투명,아크릴,NULL
680,1026,184670,하우스데이 이동식파티션2단 파스텔브라운(방염원단)블랙,137750,184531371,False,5,,,False,,0,,NULL,폴리에스텔,NULL
681,1027,184670,"[디디지메이트]델라카사 파티즈 타공판 철제파티션, (반타공)_W610_화이트_연결형",94000,168558335,False,18,5.0,1.0,False,,0,1.0,화이트,철제,NULL
682,1028,184670,"[미즌하임] 듀크 철재 파티션 IV [망입패턴유리/타공/불투명유리] 1200x1800, 색상:타공[블랙]_T 1200-1800 B",131600,321971990,False,0,,,False,,"20,000",,NULL,NULL,NULL
683,1029,184670,"해피데이 4단 도안 파티션 블라인드, 1",108900,235707182,False,0,,,False,해피데이,착불배송,,NULL,NULL,NULL
684,1031,184670,"[에일리] 벨스 3단 4단 원목 파티션 칸막이 인테리어 까페파티션, 3단파티션(화이트)",135000,1292710985,False,0,,,False,,"12,000",,NULL,NULL,NULL
685,1032,184670,"박씨상방 미니 추사김정희 진주비단6폭병풍120cm+특허버팀고무, 상세설명 참조",156240,1558352052,False,7,,,False,박씨상방,0,,NULL,NULL,NULL
686,1033,184670,"아이베란다 목봉파티션 칸막이 가림막 방묘문, (목봉파티션300) 1200x1200mm(지지대별도)",112800,294228505,False,0,5.0,5.0,False,,"6,000",2.0,NULL,NULL,NULL
687,1034,184670,"가구야히메 원목 병풍 3단 파티션, 병풍3단, 화이트",76000,33131731,False,13,3.0,3.0,False,가구야히메,0,,화이트,한지,NULL
688,1035,184670,"간이벽 주방 방나누기 목재가벽 사무실공간분리 매직 셀프가벽 베란다 파티션분할 경량이동식칸막이 미니 칸막이 침실 대나무 병풍 접이식 가정용 사무실, 2.0m 높이X0.5m 폭(4짝)",68700,5372724236,False,78,,,False,,"29,000",,NULL,NULL,NULL
689,1036,184670,접이식 흡음파티션248 x 178 PM419,627900,1692099190,False,9,,,False,,0,,NULL,NULL,NULL
690,1037,184670,"패널 갤러리 이동형 3단 원목 파티션 칸막이 인테리어 까페 파티션, 3단(스카이그레이)",218000,4976969030,False,0,,,False,,"10,000",,그레이,NULL,북유럽
691,1038,184670,"신화공방 [원목칸막이모음] 원목파티션 업소용이동식칸막이 카페인테리어 가리개 가림막, 무제파티션, 월넛",110000,4550053596,False,0,,,False,,착불배송,,NULL,NULL,NULL
692,1039,184670,"대형 투명아크릴 비말 가림막 비대면 파티션 760mm, 대형 창구형",47500,4588471281,False,0,4.0,2.0,False,,0,2.0,NULL,NULL,NULL
693,1040,184670,8폭일월도영인본 병풍 가리개 고가구 이조공예 한옥,525000,1548515464,False,0,,,False,,0,,NULL,NULL,NULL
694,1041,184670,이케아 스투크 칸막이정리함 화이트 20x51x18cm 폴리에스테르100%,7470,4994910594,False,2,,,False,,0,,NULL,NULL,NULL
695,1042,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 아카시아 2단 투톤(420)",47900,1173062284,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL
696,1043,184670,"베스트리빙 [땡처리상품]어디에나 잘어울리는 액자 3단 파티션, 내츄럴",54900,4543338966,False,49,,,False,베스트리빙,0,,NULL,NULL,NULL
697,1044,184670,"Iris Wood Wall Shelf T46 파티션 홈데코, 베이지",96520,1601031138,False,0,,,False,IRIS,0,,NULL,NULL,NULL
698,1045,184670,"카미코코 1500 1단 2단 3단 우드파티션 칸막이 가리개, 1500 워시 3단 투톤(620)",89900,1173062261,False,0,4.0,5.0,False,,착불배송,4.0,NULL,NULL,NULL
699,1046,184670,"투명 아크릴 책상 칸막이 계산창 프론트 파티션 가림막, 폭 1200mm 높이 480mm (오픈x)",55700,4565141566,False,25,,,False,,0,,NULL,NULL,NULL
700,1047,184670,"DFVB 57종 셀프 원룸 공간분리 거실파티션 주방 현관, 선택14",32700,1772630732,False,0,4.0,1.0,False,,0,1.0,NULL,NULL,NULL
701,1048,184670,"[까사라움] 하프갤러리패브릭 원목 3단 접이식 인테리어 파티션 화이트, 상세 설명 참조",85500,1523895887,False,5,4.0,1.0,False,,0,1.0,NULL,NULL,NULL
702,1049,184670,"인테리어파티션 접이식 안마 병풍 칸막이 현관 실목 사무실 방 회사 찻집 인테리어 약국 배경벽, T21-1.5미터높이 *50cm너비 4부채 단면",89400,5137836912,False,0,,,False,,"7,000",,NULL,NULL,NULL
703,1051,184670,"카운터 투명 논아크릴 인테리어파티션 심플 모던 병풍 칸막이 벽진문 거실 침실, 58 다섯 짝[덧붙이기]",337200,5324578280,False,0,,,False,,0,,NULL,NULL,NULL
704,1052,184670,"라탄 대나무 인테리어 셀프 가벽 식당 사무실 칸막이 안방 원룸 베란다 공간분리 침대 현관 가림막 파티션, 1.5 x 40 3개, 브라운",84600,5203715410,False,0,,,False,,0,,NULL,NULL,NULL
705,1055,184670,"은목 전신거울 3단 파티션 칸막이 공간분리, 블랙",167000,5191432317,False,19,,,False,,착불배송,,NULL,NULL,NULL
706,1056,184670,영남베드앤메디칼 이동식 철제 2단 방염 파티션 YB-S202,178400,113687919,False,0,,,False,,0,,NULL,NULL,NULL
707,1057,184670,"호가 4단 라탄파티션 170cm 특대형 파티션, 170cm 라탄 브라운(특대형)",55900,205913324,False,0,3.0,7.0,False,,0,,NULL,NULL,NULL
708,1058,184670,"아이베란다 타공판 파티션 하프(루바&래티스), ㅛ자 키높이 지지대(2개1세트)",16000,130642484,False,0,5.0,2.0,False,,"6,000",1.0,NULL,NULL,NULL
709,1063,184670,요양원용 파티션 스크린 칸막이 다용도 가림막 튼튼하고 가벼운 스테인레스 소재 1단 2단 3단,109990,4941235628,False,0,,,False,,착불배송,,NULL,NULL,NULL
710,1064,184670,"리빙원디자인 하트 패브릭 원목파티션 칸막이 인테리어파티션, 03.하트 패브릭파티션, 그린",62900,28945603,False,26,2.0,7.0,False,리빙원디자인,"7,000",,NULL,MDF,NULL
711,1065,184670,"크린 6인 아크릴 파티션 간편설치 급식 사무실 학교, 6인용",89900,1702646779,False,9,,,False,,0,,NULL,NULL,NULL
712,1066,184670,"마드라스1 파티션/3단/4단, 3단/내츄럴",83610,1285302508,False,6,5.0,1.0,False,베스트리빙,0,1.0,NULL,NULL,NULL
713,1068,184670,"파티션 .접이식 병풍 칸막이 가리기 접이식병풍 병원 철재 가림막커튼 미닫이문 그린색 수액 스탠드식, T21-화이트색 5폭(프레임 2중패브릭)360도회전바퀴",109500,5260455541,False,0,,,False,,"7,000",,NULL,NULL,NULL
714,1069,184670,"병원 가림막 파티션 병풍 한의원 개인 종합 병원 요양원 칸막이 커튼 1단 2단 3단, 핑크 세 팬",68300,2205334512,False,0,,,False,,0,,NULL,NULL,NULL
715,1070,184670,"[삼익가구]루이 인테리어 가벽 철제 파티션(넓은간격가로폭 333), 오크",59900,5197138581,False,69,,,False,삼익가구,착불배송,,NULL,NULL,NULL
716,1071,184670,학교 학원 도서관 독서실 회의실 식당 폴리카보네이트 투명아크릴 비대면파티션 칸막이 ㄷ자형 가림막,28500,4832344665,False,50,,,False,,0,,투명,폴리카보네이트,NULL
717,1072,184670,하우스데이 이동식 파티션 2단 750W-세인트그레이,131100,218292109,False,5,,,False,,0,,NULL,면지,NULL
718,1074,184670,"카미코코 1200 1단 2단 3단 우드파티션 칸막이 가리개, 1200 올아카시아 2단 (620)",47900,1173062231,False,0,5.0,1.0,False,,착불배송,,NULL,NULL,NULL
719,1075,184670,"가벽세우기 공간분리 현관 파티션 셀프인테리어 원룸, 흰색 191 X 70cm_1개",168000,1972701457,False,0,,,False,,0,,NULL,NULL,NULL
720,1076,184670,아크릴 가림막 식당 학교 관공서 800x600 3T 창구형,27500,5189991430,False,0,,,False,,"4,000",,NULL,NULL,NULL
721,1077,184670,"레트로하우스 틴우드 타공판 철제파티션 800 (하프), 화이트",64000,298365530,False,60,4.0,2.0,False,레트로하우스,착불배송,1.0,NULL,NULL,NULL
722,1078,184670,진열용 테이블칸막이 아크릴 칸막이 이동식가림막 식당이동식칸막이,9290,4671571621,False,0,,,False,,"3,000",,NULL,NULL,NULL
723,1080,184670,"데코지엔 블라인드 가벽 파티션, 높은천정고용조절바추가",4500,2122757127,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL
